w,bus,zone,h,s,net_mw
104,104,3,86,3,284.0255782400
104,104,3,87,1,179.1343728000
104,104,3,87,2,299.7209600000
104,104,3,87,3,300.9036800000
104,104,3,88,1,190.8991564800
104,104,3,88,2,290.7717859200
104,104,3,88,3,274.9468636800
104,104,3,89,1,156.6478102400
104,104,3,89,2,279.9781516800
104,104,3,89,3,286.3423782400
104,104,3,90,1,150.9083734400
104,104,3,90,2,259.6190720000
104,104,3,90,3,247.7892556800
104,104,3,91,1,185.8799945600
104,104,3,91,2,259.4203769600
104,104,3,91,3,236.2139366400
104,104,3,92,1,222.8800441600
104,104,3,92,2,255.5878400000
104,104,3,92,3,253.9307388800
104,104,3,93,1,282.1407241600
104,104,3,93,2,250.4830265600
104,104,3,93,3,235.5427363200
104,104,3,94,1,193.7509532800
104,104,3,94,2,276.3447974400
104,104,3,94,3,234.1635036800
104,104,3,95,1,212.1232640000
104,104,3,95,2,279.4277120000
104,104,3,95,3,206.8795878400
104,104,3,96,1,179.0554035200
104,104,3,96,2,260.9439673600
104,104,3,96,3,225.4214508800
104,104,3,97,1,147.7834848000
104,104,3,97,2,278.3474550400
104,104,3,97,3,220.3608080000
104,104,3,98,1,144.7234169600
104,104,3,98,2,0.0000000000
104,104,3,98,3,196.2605340800
104,104,3,99,1,133.5492339200
104,104,3,99,2,310.1149289600
104,104,3,99,3,170.2996611200
104,104,3,100,1,116.3445369600
104,104,3,100,2,264.9649897600
104,104,3,100,3,160.9615187200
104,104,3,101,1,151.8693334400
104,104,3,101,2,230.0705705600
104,104,3,101,3,139.0177065600
104,104,3,102,1,171.1203308800
104,104,3,102,2,210.8202521600
104,104,3,102,3,172.6884880000
104,104,3,103,1,155.0684204800
104,104,3,103,2,150.0439865600
104,104,3,103,3,151.2581424000
104,104,3,104,1,264.8786006400
104,104,3,104,2,171.7704678400
104,104,3,104,3,210.5402576000
104,104,3,105,1,199.3612150400
104,104,3,105,2,101.9667958400
104,104,3,105,3,221.3252339200
104,104,3,106,1,206.9210684800
104,104,3,106,2,34.4230400000
104,104,3,106,3,206.3923625600
104,104,3,107,1,247.7421340800
104,104,3,107,2,109.3397910400
104,104,3,107,3,185.1459254400
104,104,3,108,1,227.2968960000
104,104,3,108,2,176.7949017600
104,104,3,108,3,247.5379417600
104,104,3,109,1,225.0475788800
104,104,3,109,2,203.2603987200
104,104,3,109,3,287.5282659200
104,104,3,110,1,202.9804041600
104,104,3,110,2,248.9987036800
104,104,3,110,3,269.9598534400
104,104,3,111,1,189.0874880000
104,104,3,111,2,284.5282060800
104,104,3,111,3,255.7036800000
104,104,3,112,1,155.9370848000
104,104,3,112,2,294.1197017600
104,104,3,112,3,241.5470643200
104,104,3,113,1,184.3068745600
104,104,3,113,2,273.7688297600
104,104,3,113,3,215.4246073600
104,104,3,114,1,144.1410169600
104,104,3,114,2,263.3471564800
104,104,3,114,3,218.3386249600
104,104,3,115,1,168.1765334400
104,104,3,115,2,266.5076905600
104,104,3,115,3,218.5667689600
104,104,3,116,1,128.4754441600
104,104,3,116,2,229.6317395200
104,104,3,116,3,220.6176425600
104,104,3,117,1,161.9782508800
104,104,3,117,2,234.8894156800
104,104,3,117,3,183.2013017600
104,104,3,118,1,119.1384297600
104,104,3,118,2,281.0098115200
104,104,3,118,3,193.2058041600
104,104,3,119,1,153.7061964800
104,104,3,119,2,291.4786060800
104,104,3,119,3,186.3673926400
104,104,3,120,1,150.4715734400
104,104,3,120,2,307.6851200000
104,104,3,120,3,242.4181587200
104,104,3,121,1,274.7112569600
104,104,3,121,2,288.1329897600
104,104,3,121,3,291.9969411200
104,104,3,122,1,278.1726454400
104,104,3,122,2,256.6323635200
104,104,3,122,3,236.3516096000
104,104,3,123,1,307.4868067200
104,104,3,123,2,290.0178441600
104,104,3,123,3,211.4217219200
104,104,3,124,1,317.9810710400
104,104,3,124,2,307.7172067200
104,104,3,124,3,234.9308963200
104,104,3,125,1,251.4490140800
104,104,3,125,2,315.0000550400
104,104,3,125,3,260.3836160000
104,104,3,126,1,269.0638934400
104,104,3,126,2,285.0779552000
104,104,3,126,3,253.4359648000
104,104,3,127,1,279.2034928000
104,104,3,127,2,304.9126400000
104,104,3,127,3,182.1154710400
104,104,3,128,1,294.7367049600
104,104,3,128,2,157.5263459200
104,104,3,128,3,214.3253696000
104,104,3,129,1,275.4337843200
104,104,3,129,2,249.1793356800
104,104,3,129,3,275.2688595200
104,104,3,130,1,296.3963660800
104,104,3,130,2,303.4801897600
104,104,3,130,3,278.1071360000
104,104,3,131,1,314.5702400000
104,104,3,131,2,306.1278374400
104,104,3,131,3,270.1561926400
104,104,3,132,1,318.0090576000
104,104,3,132,2,313.1417600000
104,104,3,132,3,267.3603254400
104,104,3,133,1,0.0000000000
104,104,3,133,2,302.8749017600
104,104,3,133,3,287.9130902400
104,104,3,134,1,245.9854969600
104,104,3,134,2,293.9405475200
104,104,3,134,3,294.9007187200
104,104,3,135,1,265.3026928000
104,104,3,135,2,292.1855574400
104,104,3,135,3,271.7899945600
104,104,3,136,1,251.2399785600
104,104,3,136,2,294.7796611200
104,104,3,136,3,267.0383296000
104,104,3,137,1,212.3965180800
104,104,3,137,2,262.6953110400
104,104,3,137,3,286.5073030400
104,104,3,138,1,181.9871459200
104,104,3,138,2,217.3016080000
104,104,3,138,3,209.1610249600
104,104,3,139,1,187.2799673600
104,104,3,139,2,209.2170240000
104,104,3,139,3,164.3521065600
104,104,3,140,1,228.7087945600
104,104,3,140,2,227.1117884800
104,104,3,140,3,148.6126643200
104,104,3,141,1,195.7259520000
104,104,3,141,2,257.2292339200
104,104,3,141,3,188.0473600000
104,104,3,142,1,262.1926835200
104,104,3,142,2,276.6825004800
104,104,3,142,3,158.1581017600
104,104,3,143,1,293.0179036800
104,104,3,143,2,244.7099660800
104,104,3,143,3,172.0369897600
104,104,3,144,1,266.5906764800
104,104,3,144,2,238.2998185600
104,104,3,144,3,189.2710400000
104,104,3,145,1,280.0438236800
104,104,3,145,2,249.6741097600
104,104,3,145,3,172.9846236800
104,104,3,146,1,264.7112387200
104,104,3,146,2,239.9500582400
104,104,3,146,3,169.7370035200
104,104,3,147,1,274.2086291200
104,104,3,147,2,224.2703619200
104,104,3,147,3,145.7697625600
104,104,3,148,1,300.1686780800
104,104,3,148,2,250.2317126400
104,104,3,148,3,189.6962169600
104,104,3,149,1,170.6226134400
104,104,3,149,2,293.5539200000
104,104,3,149,3,228.5613654400
104,104,3,150,1,107.5145545600
104,104,3,150,2,298.3332880000
104,104,3,150,3,175.6202304000
104,104,3,151,1,137.3101558400
104,104,3,151,2,274.2871648000
104,104,3,151,3,177.5154982400
104,104,3,152,1,224.9755334400
104,104,3,152,2,278.5359404800
104,104,3,152,3,185.9836963200
104,104,3,153,1,218.7534320000
104,104,3,153,2,272.9206454400
104,104,3,153,3,242.3559376000
104,104,3,154,1,294.8172800000
104,104,3,154,2,294.3833600000
104,104,3,154,3,60.5169065600
104,104,3,155,1,264.3052908800
104,104,3,155,2,290.9524176000
104,104,3,155,3,253.0040188800
104,104,3,156,1,240.0537600000
104,104,3,156,2,294.2056134400
104,104,3,156,3,202.5552272000
104,104,3,157,1,260.3078291200
104,104,3,157,2,304.8079187200
104,104,3,157,3,205.0233273600
104,104,3,158,1,212.2720758400
104,104,3,158,2,264.4309478400
104,104,3,158,3,187.9229180800
104,104,3,159,1,220.3423145600
104,104,3,159,2,229.2139945600
104,104,3,159,3,165.6236800000
104,104,3,160,1,180.5558236800
104,104,3,160,2,190.4739795200
104,104,3,160,3,181.4935865600
104,104,3,161,1,158.6516611200
104,104,3,161,2,176.7751593600
104,104,3,161,3,200.7404473600
104,104,3,162,1,87.2928540800
104,104,3,162,2,212.4276284800
104,104,3,162,3,173.8236745600
104,104,3,163,1,164.7717964800
104,104,3,163,2,218.3801059200
104,104,3,163,3,147.7148800000
104,104,3,164,1,176.3010134400
104,104,3,164,2,207.5854505600
104,104,3,164,3,169.6736000000
104,104,3,165,1,182.3622508800
104,104,3,165,2,172.4219660800
104,104,3,165,3,153.7555526400
104,104,3,166,1,224.9547932800
104,104,3,166,2,216.1712595200
104,104,3,166,3,183.6060204800
104,104,3,167,1,251.9437884800
104,104,3,167,2,251.6139388800
104,104,3,167,3,172.2936406400
104,104,3,168,1,275.5751484800
104,104,3,168,2,253.6108374400
104,104,3,168,3,216.0084480000
105,105,3,1,1,243.7973910400
105,105,3,1,2,283.1773939200
105,105,3,1,3,156.2430915200
105,105,3,2,1,211.8157884800
105,105,3,2,2,251.4725750400
105,105,3,2,3,249.8861558400
105,105,3,3,1,210.0839702400
105,105,3,3,2,269.9205859200
105,105,3,3,3,256.6480704000
105,105,3,4,1,218.0171497600
105,105,3,4,2,258.1873680000
105,105,3,4,3,237.4612176000
105,105,3,5,1,193.3295785600
105,105,3,5,2,276.7247785600
105,105,3,5,3,218.3844265600
105,105,3,6,1,253.1218224000
105,105,3,6,2,297.1305219200
105,105,3,6,3,180.5558236800
105,105,3,7,1,304.1401491200
105,105,3,7,2,270.3289708800
105,105,3,7,3,191.4280352000
105,105,3,8,1,319.0107120000
105,105,3,8,2,296.6619120000
105,105,3,8,3,230.4717235200
105,105,3,9,1,294.6911845327
105,105,3,9,2,302.3399049600
105,105,3,9,3,256.3653424000
105,105,3,10,1,319.2569600000
105,105,3,10,2,282.0379734400
105,105,3,10,3,286.5711785600
105,105,3,11,1,316.5524611200
105,105,3,11,2,266.7084800000
105,105,3,11,3,0.0000000000
105,105,3,12,1,309.8650035200
105,105,3,12,2,267.7530035200
105,105,3,12,3,271.4049084800
105,105,3,13,1,302.1056000000
105,105,3,13,2,259.7188121600
105,105,3,13,3,199.5167673600
105,105,3,14,1,273.2583484800
105,105,3,14,2,246.6284473600
105,105,3,14,3,213.3090928000
105,105,3,15,1,238.3100160000
105,105,3,15,2,209.2680105600
105,105,3,15,3,218.9452800000
105,105,3,16,1,196.7271920000
105,105,3,16,2,150.3499932800
105,105,3,16,3,202.5552272000
105,105,3,17,1,229.5695187200
105,105,3,17,2,195.4412908800
105,105,3,17,3,213.9661683200
105,105,3,18,1,233.5309235200
105,105,3,18,2,188.0058793600
105,105,3,18,3,209.0262128000
105,105,3,19,1,226.5932800000
105,105,3,19,2,190.0799132800
105,105,3,19,3,244.6373750400
105,105,3,20,1,259.0321494400
105,105,3,20,2,201.1611305600
105,105,3,20,3,237.7412121600
105,105,3,21,1,259.3182806400
105,105,3,21,2,224.8510915200
105,105,3,21,3,237.5554134400
105,105,3,22,1,273.4625411200
105,105,3,22,2,258.4700963200
105,105,3,22,3,230.6894969600
105,105,3,23,1,252.5563660800
105,105,3,23,2,81.8929995198
105,105,3,23,3,201.4559891200
105,105,3,24,1,272.3708963200
105,105,3,24,2,0.0000000000
105,105,3,24,3,185.7451824000
105,105,3,25,1,268.4127024000
105,105,3,25,2,0.0000000000
105,105,3,25,3,205.5522060800
105,105,3,26,1,236.1856867200
105,105,3,26,2,300.9301696000
105,105,3,26,3,147.9414236800
105,105,3,27,1,212.0231920000
105,105,3,27,2,302.7968000000
105,105,3,27,3,162.0769625600
105,105,3,28,1,228.7917558400
105,105,3,28,2,268.6718697600
105,105,3,28,3,169.1842169600
105,105,3,29,1,231.8551040000
105,105,3,29,2,266.8046489600
105,105,3,29,3,182.3918643200
105,105,3,30,1,256.6794848000
105,105,3,30,2,279.9495811200
105,105,3,30,3,153.7950374400
105,105,3,31,1,275.0411065600
105,105,3,31,2,196.3953465600
105,105,3,31,3,162.0177356800
105,105,3,32,1,296.0956745600
105,105,3,32,2,160.2606643200
105,105,3,32,3,199.3404745600
105,105,3,33,1,285.4706332800
105,105,3,33,2,17.8633104764
105,105,3,33,3,200.6818560000
105,105,3,34,1,313.6755200000
105,105,3,34,2,302.9725289600
105,105,3,34,3,233.7901776000
105,105,3,35,1,316.8642169600
105,105,3,35,2,10.6346761631
105,105,3,35,3,211.2661696000
105,105,3,36,1,306.6433084800
105,105,3,36,2,319.9020800000
105,105,3,36,3,259.0669667200
105,105,3,37,1,282.8553980800
105,105,3,37,2,316.5713356800
105,105,3,37,3,259.3654019200
105,105,3,38,1,253.8462454400
105,105,3,38,2,305.6826576000
105,105,3,38,3,275.8752854400
105,105,3,39,1,258.6271673600
105,105,3,39,2,274.2334834978
105,105,3,39,3,251.0170684800
105,105,3,40,1,258.8627740800
105,105,3,40,2,303.0154848000
105,105,3,40,3,158.0791321600
105,105,3,41,1,232.9605641600
105,105,3,41,2,296.7296000000
105,105,3,41,3,166.0451795200
105,105,3,42,1,225.2347878400
105,105,3,42,2,303.5192406400
105,105,3,42,3,167.4970665600
105,105,3,43,1,216.3857494400
105,105,3,43,2,271.0279376000
105,105,3,43,3,196.2605340800
105,105,3,44,1,157.7533830400
105,105,3,44,2,247.9306195200
105,105,3,44,3,242.4077884800
105,105,3,45,1,197.8990211200
105,105,3,45,2,262.3104867200
105,105,3,45,3,276.3369436800
105,105,3,46,1,233.3546304000
105,105,3,46,2,264.0287145600
105,105,3,46,3,256.7580204800
105,105,3,47,1,266.8969654400
105,105,3,47,2,261.6664950400
105,105,3,47,3,284.2621014400
105,105,3,48,1,288.3782825600
105,105,3,48,2,262.2005369600
105,105,3,48,3,279.5254889600
105,105,3,49,1,251.3469180800
105,105,3,49,2,296.0956745600
105,105,3,49,3,220.4541395200
105,105,3,50,1,208.6839974400
105,105,3,50,2,0.0000000000
105,105,3,50,3,234.9308963200
105,105,3,51,1,215.9223756800
105,105,3,51,2,309.1347526400
105,105,3,51,3,227.4747443200
105,105,3,52,1,235.2316310400
105,105,3,52,2,156.4405152000
105,105,3,52,3,274.0829721600
105,105,3,53,1,202.2726400000
105,105,3,53,2,178.6694400000
105,105,3,53,3,277.3966505600
105,105,3,54,1,216.9386521600
105,105,3,54,2,223.5859308800
105,105,3,54,3,309.9157696000
105,105,3,55,1,88.7658521600
105,105,3,55,2,166.4400272000
105,105,3,55,3,318.2778576000
105,105,3,56,1,77.0547417600
105,105,3,56,2,244.2951593600
105,105,3,56,3,320.0000000000
105,105,3,57,1,204.9889987200
105,105,3,57,2,240.7900419200
105,105,3,57,3,14.3940501922
105,105,3,58,1,232.3487241600
105,105,3,58,2,182.4065065600
105,105,3,58,3,314.4320000000
105,105,3,59,1,285.8711648000
105,105,3,59,2,209.7313843200
105,105,3,59,3,0.0000000000
105,105,3,60,1,294.2368540800
105,105,3,60,2,233.1575974400
105,105,3,60,3,0.0000000000
105,105,3,61,1,282.6017280000
105,105,3,61,2,284.3397206400
105,105,3,61,3,301.7385219200
105,105,3,62,1,262.4832649600
105,105,3,62,2,306.3426169600
105,105,3,62,3,35.4711182383
105,105,3,63,1,246.1514195200
105,105,3,63,2,0.0000000000
105,105,3,63,3,310.0544000000
105,105,3,64,1,273.0620096000
105,105,3,64,2,0.0000000000
105,105,3,64,3,299.7340691200
105,105,3,65,1,260.7947497600
105,105,3,65,2,316.5947660800
105,105,3,65,3,293.1239049600
105,105,3,66,1,227.2663040000
105,105,3,66,2,314.6370169600
105,105,3,66,3,312.7923200000
105,105,3,67,1,177.0219388800
105,105,3,67,2,289.7167008000
105,105,3,67,3,298.5988339200
105,105,3,68,1,216.7616441600
105,105,3,68,2,260.8340176000
105,105,3,68,3,314.7190236800
105,105,3,69,1,220.9519078400
105,105,3,69,2,197.9081814400
105,105,3,69,3,317.9303049600
105,105,3,70,1,197.1523689600
105,105,3,70,2,188.2443932800
105,105,3,70,3,313.0593625600
105,105,3,71,1,227.8377004800
105,105,3,71,2,260.5120217600
105,105,3,71,3,309.6012800000
105,105,3,72,1,270.7687702400
105,105,3,72,2,243.7559104000
105,105,3,72,3,308.8223459200
105,105,3,73,1,239.5041411200
105,105,3,73,2,258.3915606400
105,105,3,73,3,310.0407321600
105,105,3,74,1,224.7370195200
105,105,3,74,2,304.6009491200
105,105,3,74,3,302.0626441600
105,105,3,75,1,179.9240678400
105,105,3,75,2,316.1730169600
105,105,3,75,3,304.5814236800
105,105,3,76,1,143.1736406400
105,105,3,76,2,209.0573235200
105,105,3,76,3,316.7991321600
105,105,3,77,1,155.6064000000
105,105,3,77,2,218.6699520000
105,105,3,77,3,316.1811200000
105,105,3,78,1,125.9910726400
105,105,3,78,2,297.9232540800
105,105,3,78,3,56.7166864110
105,105,3,79,1,175.9064950400
105,105,3,79,2,298.4816812800
105,105,3,79,3,304.0464272000
105,105,3,80,1,184.6227526400
105,105,3,80,2,303.4255187200
105,105,3,80,3,294.3344812800
105,105,3,81,1,204.9851305600
105,105,3,81,2,138.2496890477
105,105,3,81,3,317.2469152000
105,105,3,82,1,213.9624134400
105,105,3,82,2,201.4550248069
105,105,3,82,3,125.0406673098
105,105,3,83,1,202.5759673600
105,105,3,83,2,290.1670617600
105,105,3,83,3,318.2017084800
105,105,3,84,1,245.5706902400
105,105,3,84,2,0.0000000000
105,105,3,84,3,318.8603660800
105,105,3,85,1,241.6241494400
105,105,3,85,2,316.1209491200
105,105,3,85,3,299.3251795200
105,105,3,86,1,189.2606697600
105,105,3,86,2,313.6334102400
105,105,3,86,3,284.0255782400
105,105,3,87,1,179.1343728000
105,105,3,87,2,299.7209600000
105,105,3,87,3,-0.0000000000
105,105,3,88,1,190.8991564800
105,105,3,88,2,290.7717859200
105,105,3,88,3,274.9468636800
105,105,3,89,1,156.6478102400
105,105,3,89,2,279.9781516800
105,105,3,89,3,286.3423782400
105,105,3,90,1,150.9083734400
105,105,3,90,2,259.6190720000
105,105,3,90,3,247.7892556800
105,105,3,91,1,185.8799945600
105,105,3,91,2,259.4203769600
105,105,3,91,3,236.2139366400
105,105,3,92,1,222.8800441600
105,105,3,92,2,255.5878400000
105,105,3,92,3,253.9307388800
105,105,3,93,1,282.1407241600
105,105,3,93,2,250.4830265600
105,105,3,93,3,235.5427363200
105,105,3,94,1,193.7509532800
105,105,3,94,2,276.3447974400
105,105,3,94,3,234.1635036800
105,105,3,95,1,212.1232640000
105,105,3,95,2,279.4277120000
105,105,3,95,3,206.8795878400
105,105,3,96,1,179.0554035200
105,105,3,96,2,260.9439673600
105,105,3,96,3,225.4214508800
105,105,3,97,1,147.7834848000
105,105,3,97,2,278.3474550400
105,105,3,97,3,220.3608080000
105,105,3,98,1,144.7234169600
105,105,3,98,2,317.2163254400
105,105,3,98,3,196.2605340800
105,105,3,99,1,133.5492339200
105,105,3,99,2,310.1149289600
105,105,3,99,3,170.2996611200
105,105,3,100,1,116.3445369600
105,105,3,100,2,264.9649897600
105,105,3,100,3,160.9615187200
105,105,3,101,1,151.8693334400
105,105,3,101,2,230.0705705600
105,105,3,101,3,139.0177065600
105,105,3,102,1,171.1203308800
105,105,3,102,2,210.8202521600
105,105,3,102,3,172.6884880000
105,105,3,103,1,155.0684204800
105,105,3,103,2,150.0439865600
105,105,3,103,3,151.2581424000
105,105,3,104,1,264.8786006400
105,105,3,104,2,171.7704678400
105,105,3,104,3,210.5402576000
105,105,3,105,1,199.3612150400
105,105,3,105,2,101.9667958400
105,105,3,105,3,221.3252339200
105,105,3,106,1,206.9210684800
105,105,3,106,2,34.4230400000
105,105,3,106,3,206.3923625600
105,105,3,107,1,247.7421340800
105,105,3,107,2,109.3397910400
105,105,3,107,3,185.1459254400
105,105,3,108,1,227.2968960000
105,105,3,108,2,176.7949017600
105,105,3,108,3,247.5379417600
105,105,3,109,1,225.0475788800
105,105,3,109,2,203.2603987200
105,105,3,109,3,287.5282659200
105,105,3,110,1,202.9804041600
105,105,3,110,2,248.9987036800
105,105,3,110,3,269.9598534400
105,105,3,111,1,189.0874880000
105,105,3,111,2,284.5282060800
105,105,3,111,3,255.7036800000
105,105,3,112,1,155.9370848000
105,105,3,112,2,294.1197017600
105,105,3,112,3,241.5470643200
105,105,3,113,1,184.3068745600
105,105,3,113,2,273.7688297600
105,105,3,113,3,215.4246073600
105,105,3,114,1,144.1410169600
105,105,3,114,2,210.4752288630
105,105,3,114,3,218.3386249600
105,105,3,115,1,168.1765334400
105,105,3,115,2,266.5076905600
105,105,3,115,3,218.5667689600
105,105,3,116,1,128.4754441600
105,105,3,116,2,229.6317395200
105,105,3,116,3,220.6176425600
105,105,3,117,1,161.9782508800
105,105,3,117,2,234.8894156800
105,105,3,117,3,183.2013017600
105,105,3,118,1,119.1384297600
105,105,3,118,2,281.0098115200
105,105,3,118,3,193.2058041600
105,105,3,119,1,153.7061964800
105,105,3,119,2,291.4786060800
105,105,3,119,3,186.3673926400
105,105,3,120,1,150.4715734400
105,105,3,120,2,307.6851200000
105,105,3,120,3,242.4181587200
105,105,3,121,1,274.7112569600
105,105,3,121,2,288.1329897600
105,105,3,121,3,291.9969411200
105,105,3,122,1,278.1726454400
105,105,3,122,2,256.6323635200
105,105,3,122,3,236.3516096000
105,105,3,123,1,307.4868067200
105,105,3,123,2,290.0178441600
105,105,3,123,3,211.4217219200
105,105,3,124,1,317.9810710400
105,105,3,124,2,0.0000000000
105,105,3,124,3,234.9308963200
105,105,3,125,1,251.4490140800
105,105,3,125,2,315.0000550400
105,105,3,125,3,260.3836160000
105,105,3,126,1,269.0638934400
105,105,3,126,2,285.0779552000
105,105,3,126,3,253.4359648000
105,105,3,127,1,279.2034928000
105,105,3,127,2,260.5164423063
105,105,3,127,3,182.1154710400
105,105,3,128,1,294.7367049600
105,105,3,128,2,157.5263459200
105,105,3,128,3,214.3253696000
105,105,3,129,1,275.4337843200
105,105,3,129,2,249.1793356800
105,105,3,129,3,275.2688595200
105,105,3,130,1,296.3963660800
105,105,3,130,2,303.4801897600
105,105,3,130,3,278.1071360000
105,105,3,131,1,314.5702400000
105,105,3,131,2,306.1278374400
105,105,3,131,3,270.1561926400
105,105,3,132,1,318.0090576000
105,105,3,132,2,114.5108349697
105,105,3,132,3,267.3603254400
105,105,3,133,1,310.5562035200
105,105,3,133,2,302.8749017600
105,105,3,133,3,287.9130902400
105,105,3,134,1,245.9854969600
105,105,3,134,2,293.9405475200
105,105,3,134,3,294.9007187200
105,105,3,135,1,265.3026928000
105,105,3,135,2,292.1855574400
105,105,3,135,3,271.7899945600
105,105,3,136,1,251.2399785600
105,105,3,136,2,294.7796611200
105,105,3,136,3,267.0383296000
105,105,3,137,1,212.3965180800
105,105,3,137,2,262.6953110400
105,105,3,137,3,286.5073030400
105,105,3,138,1,181.9871459200
105,105,3,138,2,217.3016080000
105,105,3,138,3,209.1610249600
105,105,3,139,1,187.2799673600
105,105,3,139,2,209.2170240000
105,105,3,139,3,164.3521065600
105,105,3,140,1,228.7087945600
105,105,3,140,2,227.1117884800
105,105,3,140,3,148.6126643200
105,105,3,141,1,195.7259520000
105,105,3,141,2,257.2292339200
105,105,3,141,3,188.0473600000
105,105,3,142,1,262.1926835200
105,105,3,142,2,276.6825004800
105,105,3,142,3,158.1581017600
105,105,3,143,1,293.0179036800
105,105,3,143,2,244.7099660800
105,105,3,143,3,172.0369897600
105,105,3,144,1,266.5906764800
105,105,3,144,2,238.2998185600
105,105,3,144,3,189.2710400000
105,105,3,145,1,280.0438236800
105,105,3,145,2,249.6741097600
105,105,3,145,3,172.9846236800
105,105,3,146,1,264.7112387200
105,105,3,146,2,239.9500582400
105,105,3,146,3,169.7370035200
105,105,3,147,1,274.2086291200
105,105,3,147,2,224.2703619200
105,105,3,147,3,145.7697625600
105,105,3,148,1,300.1686780800
105,105,3,148,2,250.2317126400
105,105,3,148,3,189.6962169600
105,105,3,149,1,170.6226134400
105,105,3,149,2,293.5539200000
105,105,3,149,3,228.5613654400
105,105,3,150,1,107.5145545600
105,105,3,150,2,298.3332880000
105,105,3,150,3,175.6202304000
105,105,3,151,1,137.3101558400
105,105,3,151,2,274.2871648000
105,105,3,151,3,177.5154982400
105,105,3,152,1,224.9755334400
105,105,3,152,2,278.5359404800
105,105,3,152,3,185.9836963200
